epoch  bestFitness  averageFitness   worstFitness
821   6942,00  6942,74   7306,00
822   6942,00  6943,11   7454,00
823   6942,00  6942,99   7454,00
824   6942,00  6943,10   7454,00
825   6942,00  6943,15   7376,00
826   6942,00  6943,19   7376,00
827   6942,00  6943,30   7302,00
828   6942,00  6942,91   7362,00
829   6942,00  6943,32   7314,00
830   6942,00  6943,31   7454,00
831   6942,00  6943,04   7306,00
832   6942,00  6942,92   7454,00
833   6942,00  6943,47   7306,00
834   6942,00  6943,28   7376,00
835   6942,00  6943,12   7376,00
836   6942,00  6943,10   7376,00
837   6942,00  6943,20   7454,00
838   6942,00  6942,89   7302,00
839   6942,00  6943,12   7454,00
840   6942,00  6942,84   7362,00
841   6942,00  6943,25   7318,00
842   6942,00  6943,15   7362,00
843   6942,00  6943,36   7306,00
844   6942,00  6943,05   7376,00
845   6942,00  6942,95   7306,00
846   6942,00  6943,03   7362,00
847   6942,00  6942,98   7318,00
848   6942,00  6943,20   7376,00
849   6942,00  6943,18   7454,00
850   6942,00  6942,86   7274,00
851   6942,00  6943,11   7362,00
852   6942,00  6943,11   7314,00
853   6942,00  6943,15   7376,00
854   6942,00  6943,02   7454,00
855   6942,00  6943,19   7362,00
856   6942,00  6943,15   7454,00
857   6942,00  6943,14   7376,00
858   6942,00  6943,24   7376,00
859   6942,00  6943,07   7318,00
860   6942,00  6943,07   7362,00
861   6942,00  6943,40   7454,00
862   6942,00  6943,53   7362,00
863   6942,00  6942,98   7376,00
864   6942,00  6942,86   7294,00
865   6942,00  6943,03   7376,00
866   6942,00  6942,88   7306,00
867   6942,00  6943,12   7294,00
868   6942,00  6942,92   7376,00
869   6942,00  6943,47   7376,00
870   6942,00  6943,40   7318,00
871   6942,00  6942,99   7454,00
872   6942,00  6942,97   7454,00
873   6942,00  6943,15   7318,00
874   6942,00  6943,02   7318,00
875   6942,00  6943,07   7454,00
876   6942,00  6942,91   7318,00
877   6942,00  6943,51   7302,00
878   6942,00  6943,23   7306,00
879   6942,00  6943,16   7376,00
880   6942,00  6943,04   7376,00
881   6942,00  6943,24   7376,00
882   6942,00  6943,37   7454,00
883   6942,00  6943,11   7454,00
884   6942,00  6943,31   7376,00
885   6942,00  6943,22   7454,00
886   6942,00  6943,13   7362,00
887   6942,00  6943,26   7454,00
888   6942,00  6943,38   7454,00
889   6942,00  6943,10   7454,00
890   6942,00  6943,04   7286,00
891   6942,00  6943,22   7454,00
892   6942,00  6943,04   7314,00
893   6942,00  6943,10   7376,00
894   6942,00  6943,36   7454,00
895   6942,00  6943,31   7454,00
896   6942,00  6943,10   7300,00
897   6942,00  6943,24   7454,00
898   6942,00  6943,37   7454,00
899   6942,00  6943,06   7362,00
900   6942,00  6943,32   7376,00
901   6942,00  6943,31   7454,00
902   6942,00  6942,86   7362,00
903   6942,00  6943,13   7454,00
904   6942,00  6943,30   7314,00
905   6942,00  6943,23   7454,00
906   6942,00  6943,17   7376,00
907   6942,00  6943,10   7454,00
908   6942,00  6943,17   7376,00
909   6942,00  6943,36   7362,00
910   6942,00  6942,84   7314,00
911   6942,00  6943,06   7454,00
912   6942,00  6943,14   7376,00
913   6942,00  6943,48   7454,00
914   6942,00  6943,36   7454,00
915   6942,00  6943,22   7454,00
916   6942,00  6943,31   7362,00
917   6942,00  6943,25   7454,00
918   6942,00  6943,22   7318,00
919   6942,00  6943,33   7454,00
920   6942,00  6942,92   7454,00
921   6942,00  6943,07   7454,00
922   6942,00  6943,28   7376,00
923   6942,00  6943,24   7376,00
924   6942,00  6942,98   7454,00
925   6942,00  6943,26   7306,00
926   6942,00  6943,10   7314,00
927   6942,00  6942,99   7314,00
928   6942,00  6943,06   7454,00
929   6942,00  6943,17   7318,00
930   6942,00  6943,00   7454,00
931   6942,00  6943,07   7302,00
932   6942,00  6943,06   7318,00
933   6942,00  6942,86   7300,00
934   6942,00  6943,17   7454,00
935   6942,00  6943,18   7376,00
936   6942,00  6943,37   7454,00
937   6942,00  6943,25   7314,00
938   6942,00  6943,42   7376,00
939   6942,00  6943,35   7376,00
940   6942,00  6943,18   7454,00
941   6942,00  6943,07   7454,00
942   6942,00  6943,12   7376,00
943   6942,00  6943,18   7454,00
944   6942,00  6943,29   7376,00
945   6942,00  6943,25   7376,00
946   6942,00  6943,15   7454,00
947   6942,00  6943,35   7454,00
948   6942,00  6943,03   7454,00
949   6942,00  6943,17   7318,00
950   6942,00  6943,26   7454,00
951   6942,00  6943,23   7306,00
952   6942,00  6943,18   7376,00
953   6942,00  6943,44   7454,00
954   6942,00  6943,18   7454,00
955   6942,00  6943,09   7376,00
956   6942,00  6942,83   7314,00
957   6942,00  6942,78   7282,00
958   6942,00  6943,16   7376,00
959   6942,00  6943,04   7454,00
960   6942,00  6943,12   7318,00
961   6942,00  6943,28   7318,00
962   6942,00  6942,77   7286,00
963   6942,00  6943,02   7454,00
964   6942,00  6942,84   7362,00
965   6942,00  6942,72   7226,00
966   6942,00  6943,01   7376,00
967   6942,00  6943,31   7454,00
968   6942,00  6943,00   7376,00
969   6942,00  6942,75   7376,00
970   6942,00  6942,90   7362,00
971   6942,00  6942,90   7454,00
972   6942,00  6943,21   7362,00
973   6942,00  6943,17   7314,00
974   6942,00  6943,03   7306,00
975   6942,00  6943,26   7314,00
976   6942,00  6943,41   7318,00
977   6942,00  6943,19   7306,00
978   6942,00  6942,95   7318,00
979   6942,00  6943,19   7454,00
980   6942,00  6943,02   7300,00
981   6942,00  6942,88   7454,00
982   6942,00  6943,17   7376,00
983   6942,00  6942,93   7376,00
984   6942,00  6943,11   7302,00
985   6942,00  6943,07   7318,00
986   6942,00  6943,13   7454,00
987   6942,00  6943,13   7318,00
988   6942,00  6942,69   7306,00
989   6942,00  6943,16   7376,00
990   6942,00  6943,06   7318,00
991   6942,00  6943,00   7376,00
992   6942,00  6943,14   7454,00
993   6942,00  6943,09   7376,00
994   6942,00  6943,24   7454,00
995   6942,00  6942,98   7376,00
996   6942,00  6943,07   7454,00
997   6942,00  6943,38   7454,00
998   6942,00  6943,01   7362,00
999   6942,00  6943,06   7362,00
1000   6942,00  6942,91   7318,00
